Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,adjectives,WordCount,sent_neg,sent_neu,sent_pos,label
9837,5,209,0,129,1584,0.059,0.818,0.123,FAKE
4580,5,14,0,79,709,0.095,0.851,0.054,REAL
12750,5,60,3,180,2063,0.086,0.814,0.1,REAL
2330,5,9,0,25,378,0.044,0.924,0.031,REAL
2455,5,4,0,41,381,0.058,0.894,0.048,REAL
1077,5,8,0,15,172,0.071,0.864,0.064,FAKE
6037,4,12,0,68,1018,0.079,0.823,0.098,REAL
2431,5,50,0,14,401,0.076,0.859,0.065,REAL
8037,5,19,0,148,1296,0.083,0.817,0.1,REAL
2748,5,22,0,29,433,0.123,0.82,0.057,FAKE
10590,5,16,0,158,1737,0.094,0.778,0.129,FAKE
535,5,10,1,4,82,0.017,0.933,0.051,FAKE
3423,4,12,0,48,570,0.1,0.77,0.13,REAL
4740,5,44,0,46,769,0.032,0.865,0.104,REAL
6335,4,34,0,57,1066,0.116,0.844,0.04,REAL
3502,5,37,0,44,561,0.05,0.77,0.18,REAL
2902,4,44,0,30,494,0.067,0.87,0.064,FAKE
2015,4,6,1,27,346,0.065,0.877,0.058,REAL
2148,4,9,3,32,361,0.02,0.791,0.19,FAKE
2106,5,12,0,41,321,0.117,0.771,0.112,FAKE
3792,4,10,0,53,633,0.117,0.771,0.111,REAL
5899,5,16,0,89,976,0.092,0.77,0.138,REAL
7556,5,80,0,108,1200,0.044,0.899,0.057,FAKE
8599,5,37,0,171,1264,0.109,0.822,0.069,REAL
117,5,0,0,2,17,0.216,0.784,0,REAL
5861,5,19,0,54,951,0.154,0.788,0.058,REAL
2014,4,6,1,32,339,0.041,0.887,0.072,FAKE
9098,5,20,2,124,1451,0.072,0.835,0.093,FAKE
4710,4,6,0,62,812,0.053,0.794,0.153,FAKE
6672,4,21,1,93,1130,0.133,0.753,0.114,FAKE
2521,5,5,0,47,389,0.074,0.869,0.057,FAKE
6474,6,19,0,118,837,0.04,0.784,0.175,REAL
6673,4,19,0,112,1109,0.073,0.847,0.08,REAL
376,5,6,0,2,55,0,0.853,0.147,FAKE
9407,5,18,0,123,1519,0.107,0.807,0.086,FAKE
4890,5,9,0,73,758,0.087,0.863,0.05,FAKE
8644,4,54,0,120,1486,0.135,0.75,0.114,REAL
1706,4,13,0,24,287,0.038,0.819,0.143,FAKE
3177,5,20,0,38,523,0.139,0.835,0.026,REAL
1636,5,9,0,29,266,0,0.974,0.026,REAL
4263,5,8,0,65,691,0.075,0.796,0.129,REAL
2354,5,23,0,20,384,0.065,0.815,0.12,FAKE
5898,5,32,0,88,957,0.035,0.794,0.171,REAL
54,5,0,0,0,8,0,1,0,FAKE
14021,5,52,1,208,2244,0.064,0.813,0.123,REAL
4070,5,24,1,69,654,0.154,0.789,0.057,FAKE
2511,5,2,0,32,416,0.098,0.846,0.056,REAL
4270,5,42,0,57,689,0.139,0.788,0.073,REAL
8367,5,20,2,100,1382,0.06,0.832,0.108,REAL
9783,5,40,0,188,1403,0.021,0.863,0.115,REAL
2967,5,34,0,52,478,0.042,0.869,0.088,FAKE
1402,5,20,0,17,214,0.11,0.855,0.035,FAKE
8579,5,41,0,130,1396,0.103,0.824,0.074,FAKE
5101,5,141,2,56,793,0.079,0.874,0.047,FAKE
3115,5,26,0,40,500,0.045,0.868,0.087,FAKE
6552,5,6,1,100,1091,0.072,0.829,0.098,FAKE
2562,5,43,2,24,424,0.037,0.784,0.179,REAL
5141,5,38,0,64,834,0.061,0.895,0.045,FAKE
129,4,0,0,0,24,0,1,0,FAKE
2099,4,9,4,43,371,0.06,0.792,0.148,FAKE
13100,4,20,0,220,2265,0.054,0.861,0.086,FAKE
8818,5,21,0,131,1444,0.148,0.777,0.076,REAL
1339,4,16,0,17,223,0.018,0.87,0.112,REAL
3956,5,13,0,43,642,0.021,0.878,0.101,REAL
1114,4,2,0,17,188,0.094,0.816,0.09,REAL
18580,4,70,0,225,3124,0.08,0.828,0.092,FAKE
2599,4,29,0,23,434,0.211,0.747,0.042,FAKE
3345,5,16,0,51,540,0.054,0.883,0.063,REAL
6510,5,44,2,82,1064,0.086,0.815,0.098,REAL
1175,5,15,2,17,192,0.208,0.748,0.044,FAKE
8839,5,51,2,131,1414,0.141,0.792,0.068,FAKE
4632,5,13,0,63,721,0.101,0.77,0.13,REAL
4235,4,13,0,53,733,0.121,0.731,0.148,FAKE
3747,4,22,1,58,639,0.081,0.858,0.061,FAKE
4854,5,42,4,79,799,0.05,0.856,0.094,FAKE
2857,5,12,0,59,458,0.189,0.706,0.105,FAKE
8889,5,27,0,111,1421,0.059,0.862,0.079,FAKE
6497,4,38,0,105,1080,0.129,0.794,0.076,FAKE
16016,5,141,0,290,2530,0.15,0.743,0.107,FAKE
1237,5,0,0,16,203,0.092,0.78,0.128,FAKE
4995,5,20,0,71,821,0.033,0.845,0.122,REAL
22640,5,310,0,334,3671,0.077,0.837,0.086,REAL
4653,4,109,0,71,772,0.02,0.83,0.15,REAL
3085,5,17,0,33,481,0.075,0.823,0.102,REAL
922,5,11,0,17,152,0.176,0.765,0.059,FAKE
4605,4,1,1,55,819,0.071,0.832,0.096,REAL
4206,5,20,0,58,664,0.05,0.866,0.084,REAL
3623,5,42,0,36,557,0.125,0.785,0.09,REAL
615,5,6,0,6,98,0.152,0.818,0.03,FAKE
6921,4,4,0,84,1163,0.132,0.778,0.09,REAL
7920,5,58,0,130,1227,0.05,0.878,0.072,FAKE
4412,4,19,0,66,762,0.161,0.768,0.071,REAL
1224,4,19,0,14,207,0.07,0.827,0.104,FAKE
3548,4,12,0,56,595,0.065,0.804,0.131,REAL
6138,4,6,0,85,1029,0.136,0.786,0.078,FAKE
2422,5,33,0,32,376,0.062,0.895,0.044,FAKE
1153,5,7,0,8,188,0.06,0.925,0.015,FAKE
2343,5,4,0,22,385,0.089,0.846,0.064,REAL
2969,5,21,2,28,477,0.031,0.743,0.226,FAKE
2067,5,6,0,29,331,0.092,0.809,0.099,REAL
91,6,0,0,2,13,0,0.816,0.184,FAKE
4080,5,49,0,43,643,0.084,0.839,0.077,REAL
5184,4,22,0,64,874,0.039,0.851,0.11,REAL
6207,4,53,0,73,1050,0.122,0.786,0.092,FAKE
5048,5,22,0,63,830,0.018,0.871,0.111,REAL
2995,5,17,0,27,486,0.069,0.874,0.057,FAKE
9649,4,8,0,143,1619,0.049,0.865,0.086,REAL
1806,5,2,0,22,297,0.023,0.918,0.059,REAL
14119,5,42,0,158,2273,0.13,0.812,0.058,REAL
3953,4,10,2,29,688,0.106,0.844,0.05,REAL
6634,5,42,0,123,1090,0.098,0.779,0.123,REAL
1924,5,17,0,23,304,0.034,0.887,0.079,FAKE
2665,4,8,0,29,450,0.008,0.884,0.109,REAL
4952,4,17,2,65,871,0.039,0.742,0.219,FAKE
2628,4,18,0,25,439,0.151,0.763,0.086,REAL
7372,5,20,1,86,1200,0.096,0.786,0.118,REAL
535,5,1,0,8,86,0.064,0.936,0,FAKE
381,5,0,0,1,59,0,0.913,0.087,FAKE
2193,11,281,0,27,178,0.064,0.845,0.09,FAKE
1986,5,22,0,35,316,0.085,0.888,0.027,FAKE
2920,5,6,0,42,469,0.081,0.862,0.057,FAKE
143,4,0,0,0,25,0,1,0,FAKE
6983,4,9,0,98,1180,0.102,0.761,0.137,REAL
10293,5,36,0,154,1644,0.112,0.766,0.122,FAKE
480,4,7,0,7,90,0,0.976,0.024,FAKE
1898,4,34,0,17,330,0.023,0.901,0.076,FAKE
116,6,8,0,2,16,0,1,0,FAKE
2637,4,6,0,25,445,0.114,0.817,0.069,FAKE
5564,4,17,0,70,1005,0.026,0.688,0.286,REAL
2764,5,25,0,46,453,0.071,0.808,0.121,FAKE
9761,5,29,0,148,1571,0.056,0.852,0.092,REAL
1755,4,6,1,26,344,0.047,0.869,0.084,FAKE
4392,4,3,1,51,736,0.051,0.922,0.026,FAKE
2171,4,8,0,15,378,0.188,0.767,0.044,REAL
2280,4,22,0,39,387,0.073,0.814,0.113,FAKE
4842,4,5,1,55,819,0.069,0.85,0.082,FAKE
6969,4,2,0,88,1166,0.094,0.791,0.116,FAKE
9460,4,7,0,173,1594,0.114,0.765,0.121,REAL
2092,5,1,0,38,305,0.045,0.819,0.136,FAKE
698,5,7,0,8,113,0.085,0.875,0.04,FAKE
1114,4,30,0,15,189,0.087,0.855,0.058,REAL
4199,5,15,0,71,699,0.121,0.747,0.132,REAL
1638,4,8,0,27,274,0.025,0.882,0.093,REAL
816,4,0,0,5,144,0.019,0.87,0.11,FAKE
25318,5,268,0,322,4128,0.103,0.812,0.086,REAL
904,5,0,0,13,143,0.009,0.889,0.102,REAL
25586,4,111,2,396,4393,0.068,0.824,0.108,REAL
2260,5,29,0,22,366,0.171,0.763,0.065,FAKE
2356,5,12,0,28,363,0.128,0.808,0.063,FAKE
6287,5,52,0,117,1009,0.091,0.863,0.046,REAL
6864,5,28,0,105,1089,0.054,0.806,0.14,REAL
7507,5,46,0,118,1240,0.071,0.795,0.134,REAL
5583,5,6,0,96,865,0.034,0.875,0.091,REAL
14128,5,130,2,219,2346,0.1,0.805,0.095,REAL
1676,4,4,0,21,290,0.035,0.827,0.138,REAL
16267,4,44,1,232,2916,0.138,0.774,0.089,REAL
5926,5,16,0,90,969,0.07,0.843,0.087,FAKE
11332,5,199,2,186,1622,0.103,0.809,0.088,FAKE
512,5,8,0,15,75,0.22,0.721,0.059,FAKE
2378,5,22,0,43,368,0.056,0.905,0.038,REAL
2102,5,70,4,35,346,0.013,0.945,0.042,FAKE
1489,5,6,3,31,246,0.06,0.839,0.101,FAKE
2179,5,18,0,25,349,0.038,0.862,0.1,REAL
2312,5,10,0,25,362,0.115,0.779,0.106,REAL
8060,5,74,0,73,1327,0.12,0.824,0.056,REAL
1024,5,14,1,7,168,0.204,0.71,0.087,FAKE
125,4,0,0,0,22,0,0.787,0.213,REAL
4029,5,57,1,59,646,0.086,0.87,0.045,FAKE
5362,5,30,0,68,891,0.06,0.816,0.124,REAL
212,5,0,0,5,32,0,0.86,0.14,FAKE
69,5,4,0,1,11,0,0.849,0.151,REAL
1293,4,24,0,23,217,0.01,0.878,0.112,FAKE
4974,4,14,0,61,829,0.04,0.87,0.09,FAKE
105,4,0,0,1,19,0.226,0.652,0.122,REAL
4501,4,15,0,51,773,0.051,0.801,0.148,REAL
201,5,0,0,0,33,0,1,0,FAKE
5209,5,4,0,73,810,0.039,0.903,0.058,REAL
1314,5,11,0,22,218,0.252,0.7,0.048,FAKE
8898,4,36,8,76,1528,0.152,0.814,0.034,REAL
4500,4,34,0,66,749,0.053,0.89,0.056,REAL
3098,5,12,0,35,478,0.069,0.842,0.09,FAKE
6828,5,68,0,106,1128,0.068,0.827,0.105,REAL
5533,5,41,1,81,869,0.076,0.857,0.067,FAKE
6136,5,81,0,76,977,0.052,0.796,0.153,REAL
3558,4,4,0,43,598,0.113,0.762,0.126,REAL
3832,5,39,1,51,622,0.189,0.744,0.067,FAKE
12828,5,140,2,222,2062,0.078,0.804,0.118,REAL
9361,5,26,0,131,1466,0.084,0.84,0.076,FAKE
3181,4,1,1,52,538,0.108,0.779,0.113,FAKE
1548,4,0,0,20,261,0.082,0.859,0.059,FAKE
7408,5,19,0,93,1179,0.075,0.844,0.081,REAL
4298,5,68,0,68,673,0.081,0.781,0.138,REAL
6629,5,39,0,112,1055,0.117,0.776,0.107,FAKE
1635,4,7,1,27,276,0.041,0.866,0.093,FAKE
7865,4,11,0,99,1326,0.058,0.844,0.099,REAL
1931,5,14,0,31,317,0.056,0.882,0.061,FAKE
3002,5,14,4,42,483,0.065,0.845,0.09,FAKE
2197,5,0,0,21,358,0.101,0.812,0.087,REAL
15022,4,44,0,204,2525,0.106,0.825,0.069,REAL
2936,4,10,2,38,526,0.094,0.832,0.074,FAKE
6487,4,14,0,116,1107,0.133,0.739,0.128,FAKE
15148,5,8,2,244,2469,0.1,0.812,0.087,REAL
2461,4,12,0,23,416,0.021,0.893,0.086,REAL
4000,4,14,0,40,666,0.081,0.866,0.053,FAKE
486,7,11,0,1,57,0.192,0.808,0,FAKE
6937,4,11,0,123,1155,0.029,0.882,0.089,REAL
6390,5,7,0,79,987,0.049,0.873,0.077,REAL
2770,5,35,2,38,436,0.137,0.823,0.04,FAKE
2758,6,131,0,44,367,0.16,0.772,0.068,FAKE
2924,5,106,0,17,468,0.033,0.927,0.04,FAKE
907,5,0,0,16,130,0.072,0.825,0.103,REAL
4322,5,4,0,57,719,0.041,0.875,0.084,REAL
3441,5,21,0,59,547,0.041,0.867,0.093,REAL
3803,4,18,0,53,666,0.145,0.722,0.133,FAKE
3578,5,26,0,51,566,0.061,0.918,0.021,REAL
839,4,0,1,13,141,0.102,0.803,0.095,REAL
3547,4,2,0,30,616,0.08,0.854,0.066,REAL
6573,5,37,0,136,1017,0.076,0.788,0.136,REAL
921,5,15,1,16,141,0.062,0.886,0.051,FAKE
180,5,0,0,4,30,0.122,0.737,0.142,REAL
13763,5,0,0,197,2187,0.127,0.775,0.098,FAKE
10205,5,57,0,147,1686,0.073,0.84,0.086,REAL
520,5,2,0,11,78,0.021,0.869,0.11,REAL
26788,5,124,8,375,4150,0.115,0.792,0.092,FAKE
9488,5,102,0,150,1558,0.057,0.853,0.09,FAKE
1588,5,17,0,18,260,0.076,0.869,0.055,FAKE
26866,5,94,0,450,4226,0.138,0.765,0.097,REAL
1463,5,7,0,24,234,0.159,0.766,0.075,FAKE
3610,5,17,0,54,555,0.058,0.802,0.14,FAKE
1247,5,14,0,6,205,0.035,0.814,0.151,FAKE
7491,5,42,0,101,1168,0.078,0.821,0.101,REAL
1198,4,0,0,12,201,0.213,0.738,0.049,REAL
22584,5,32,0,424,3505,0.101,0.749,0.15,FAKE
4488,5,25,0,54,690,0.067,0.866,0.067,REAL
555,5,0,0,7,89,0.054,0.933,0.012,FAKE
1229,5,3,0,23,186,0.04,0.861,0.1,REAL
4333,4,13,0,49,762,0.114,0.737,0.149,REAL
2866,5,20,2,35,476,0.09,0.862,0.048,FAKE
2540,4,1,0,23,432,0.081,0.815,0.104,REAL
9252,5,20,0,157,1439,0.06,0.829,0.112,REAL
12128,4,32,0,189,2052,0.045,0.822,0.133,REAL
2849,5,20,1,38,471,0.12,0.849,0.03,FAKE
4138,5,30,0,62,660,0.071,0.814,0.114,REAL
4901,5,47,0,69,804,0.153,0.764,0.083,REAL
2054,5,2,0,24,325,0.187,0.758,0.055,REAL
6766,5,32,0,127,1038,0.086,0.745,0.169,REAL
24891,5,126,0,324,4094,0.072,0.831,0.097,FAKE
592,4,4,0,4,99,0,0.948,0.052,REAL
7330,5,11,0,126,1173,0.112,0.795,0.094,FAKE
1809,4,3,0,34,307,0.067,0.834,0.098,FAKE
4158,5,4,0,64,683,0.029,0.815,0.156,REAL
3028,5,7,1,37,495,0.104,0.785,0.11,FAKE
800,5,25,1,10,119,0,0.82,0.18,FAKE
1232,4,9,3,17,215,0.079,0.814,0.108,FAKE
10801,5,35,0,169,1720,0.053,0.84,0.107,REAL
1997,4,14,1,22,351,0.023,0.891,0.086,FAKE
22834,5,14,0,361,3777,0.086,0.789,0.125,FAKE
12358,5,103,0,148,1980,0.063,0.804,0.133,REAL
2548,5,0,0,40,398,0.04,0.871,0.089,REAL
807,5,16,0,10,129,0.083,0.873,0.044,FAKE
2160,5,25,0,20,354,0.04,0.915,0.045,FAKE
8485,5,12,0,100,1363,0.048,0.845,0.108,REAL
8220,5,24,6,127,1357,0.083,0.792,0.126,REAL
6213,5,8,0,113,1005,0.106,0.818,0.075,REAL
6409,4,12,0,92,1079,0.054,0.861,0.085,REAL
4882,5,17,0,79,784,0.059,0.847,0.094,REAL
586,5,10,0,14,91,0.065,0.877,0.058,FAKE
944,5,6,0,11,139,0,0.963,0.037,FAKE
11418,5,34,0,207,1793,0.085,0.775,0.14,REAL
7354,5,0,0,106,1221,0.114,0.805,0.08,REAL
3188,5,15,0,44,493,0.044,0.927,0.029,REAL
3355,5,20,0,67,521,0.011,0.915,0.074,REAL
15169,5,38,4,184,2471,0.134,0.815,0.052,REAL
115,5,6,0,3,17,0,1,0,FAKE
1901,4,13,0,18,321,0.076,0.876,0.047,FAKE
12267,4,55,1,125,2113,0.069,0.827,0.104,REAL
3057,5,16,0,35,456,0.079,0.866,0.056,FAKE
2937,5,0,0,45,468,0.059,0.856,0.084,REAL
7389,5,25,0,106,1151,0.149,0.799,0.052,REAL
1880,5,12,0,27,304,0.143,0.757,0.1,FAKE
4088,4,7,1,70,701,0.116,0.805,0.08,REAL
2203,5,0,0,31,347,0.071,0.891,0.038,REAL
3790,5,55,0,48,618,0.087,0.828,0.085,FAKE
6093,5,46,0,105,979,0.151,0.725,0.124,FAKE
6221,4,32,0,61,1059,0.066,0.851,0.084,FAKE
1936,4,10,0,20,322,0.073,0.861,0.065,REAL
2052,4,24,2,24,349,0.16,0.797,0.043,REAL
8619,5,89,0,115,1368,0.114,0.816,0.07,REAL
3049,5,6,0,30,489,0.067,0.908,0.025,REAL
6215,5,15,0,110,982,0.058,0.821,0.122,FAKE
4404,5,19,0,49,708,0.106,0.821,0.073,REAL
4515,5,9,1,62,743,0.068,0.815,0.117,FAKE
4091,4,18,0,52,687,0.094,0.868,0.038,REAL
4775,4,10,0,80,799,0.1,0.811,0.089,REAL
2162,5,13,0,26,350,0.138,0.82,0.041,FAKE
3082,4,3,0,44,531,0.138,0.818,0.044,REAL
4821,4,8,0,82,812,0.082,0.781,0.137,REAL
8273,5,63,0,144,1306,0.048,0.834,0.118,REAL
498,5,0,0,8,76,0.033,0.825,0.142,REAL
6045,5,30,0,80,937,0.057,0.885,0.058,REAL
6273,5,7,0,97,1034,0.091,0.785,0.124,FAKE
3420,5,29,0,24,554,0.104,0.843,0.053,REAL
10150,5,32,0,119,1682,0.069,0.855,0.076,REAL
1542,5,15,5,19,251,0.145,0.739,0.116,FAKE
4866,5,12,0,62,795,0.041,0.857,0.102,REAL
8055,5,13,0,94,1305,0.105,0.806,0.089,REAL
1757,5,0,0,23,293,0.036,0.821,0.143,FAKE
7714,5,16,0,114,1233,0.058,0.863,0.078,REAL
2361,5,32,0,49,364,0.046,0.933,0.022,FAKE
3490,5,4,0,56,568,0.103,0.832,0.065,REAL
4861,5,10,0,53,790,0.035,0.856,0.109,REAL
1150,5,10,0,16,178,0.084,0.804,0.112,FAKE
1109,4,8,0,9,187,0.046,0.912,0.042,FAKE
11178,5,44,0,192,1852,0.047,0.868,0.085,REAL
21896,5,304,1,322,3413,0.012,0.761,0.227,FAKE
4802,5,43,0,81,750,0.043,0.84,0.117,REAL
3260,5,25,0,50,506,0.204,0.78,0.015,FAKE
13992,5,58,0,216,2183,0.093,0.794,0.113,FAKE
1856,4,45,0,34,316,0.011,0.924,0.065,FAKE
6806,5,8,1,118,1049,0.116,0.799,0.084,REAL
69,5,4,0,1,11,0,0.849,0.151,REAL
9726,5,32,0,129,1545,0.072,0.852,0.076,REAL
117,5,0,0,2,17,0.216,0.784,0,REAL
5344,5,20,0,58,823,0.025,0.891,0.084,REAL
1039,4,10,0,14,175,0.059,0.782,0.159,FAKE
7879,5,29,0,104,1261,0.052,0.846,0.102,REAL
499,5,6,0,5,82,0.019,0.8,0.18,FAKE
4627,5,50,0,84,732,0.081,0.856,0.063,REAL
10506,5,13,0,162,1742,0.083,0.747,0.17,FAKE
3276,4,19,0,45,564,0.16,0.772,0.068,FAKE
7583,5,12,1,99,1234,0.038,0.849,0.112,REAL
1065,5,6,0,15,167,0.081,0.849,0.07,FAKE
535,4,1,2,6,95,0.087,0.774,0.139,FAKE
3011,5,17,0,27,476,0.224,0.751,0.025,FAKE
3737,4,0,0,36,650,0.054,0.859,0.087,REAL
19630,5,319,3,319,3126,0.085,0.818,0.096,REAL
203,4,1,0,3,34,0.221,0.779,0,FAKE
10140,5,111,0,99,1637,0.106,0.85,0.044,REAL
535,5,2,0,8,85,0,0.903,0.097,REAL
2494,5,14,0,32,399,0.193,0.784,0.022,REAL
5065,5,59,0,68,815,0.158,0.797,0.045,FAKE
6484,5,5,2,96,1059,0.144,0.752,0.104,FAKE
3679,5,41,0,63,561,0.072,0.864,0.064,FAKE
525,4,4,0,9,90,0.263,0.703,0.034,FAKE
8715,5,20,1,107,1397,0.062,0.814,0.124,REAL
1795,5,6,0,12,282,0.098,0.882,0.021,REAL
6448,5,33,0,69,995,0.02,0.91,0.07,REAL
2305,4,1,0,24,400,0.119,0.803,0.078,REAL
1647,5,0,0,26,259,0.052,0.842,0.106,REAL
5037,4,24,0,86,882,0.107,0.799,0.094,FAKE
6216,4,12,0,80,1061,0.036,0.887,0.077,REAL
3204,5,23,0,33,522,0.035,0.864,0.1,REAL
1397,5,24,1,13,212,0.058,0.903,0.039,FAKE
2900,4,14,3,28,514,0.065,0.834,0.101,REAL
7840,4,22,0,63,1306,0.165,0.772,0.063,REAL
6465,5,18,0,105,1020,0.078,0.831,0.091,REAL
5246,5,16,0,69,829,0.177,0.762,0.061,REAL
5065,5,26,0,77,808,0.055,0.835,0.11,FAKE
8052,5,16,0,124,1271,0.056,0.872,0.071,REAL
11580,5,44,2,177,1887,0.075,0.781,0.144,REAL
7159,5,9,0,107,1160,0.028,0.909,0.063,REAL
5310,5,59,0,74,830,0.214,0.74,0.046,FAKE
6784,5,14,0,97,1073,0.194,0.778,0.029,REAL
18723,5,74,0,329,3018,0.104,0.772,0.124,REAL
9531,5,23,0,136,1533,0.112,0.841,0.047,REAL
6761,5,22,0,67,1062,0.083,0.793,0.123,REAL
5355,5,27,0,59,866,0.129,0.788,0.084,FAKE
5226,4,58,3,68,875,0.069,0.797,0.134,FAKE
8420,5,34,2,116,1372,0.068,0.847,0.086,REAL
2284,4,14,0,35,390,0.108,0.802,0.09,FAKE
4590,5,6,0,116,721,0.133,0.765,0.102,FAKE
2505,5,46,0,29,396,0.148,0.772,0.08,REAL
5217,5,11,0,53,803,0.06,0.836,0.104,REAL
69,5,4,0,1,11,0,0.849,0.151,REAL
9244,5,15,0,147,1504,0.139,0.759,0.102,FAKE
5055,5,16,0,65,827,0.048,0.882,0.069,REAL
20322,5,111,0,235,3197,0.053,0.849,0.099,REAL
4430,5,70,0,72,718,0.076,0.828,0.096,REAL
6293,5,20,1,100,1028,0.091,0.763,0.146,FAKE
3226,4,11,0,47,552,0.13,0.781,0.089,REAL
2660,5,16,0,26,415,0.07,0.902,0.028,FAKE
4773,4,0,0,69,812,0.076,0.78,0.144,REAL
1286,5,6,0,29,203,0.057,0.842,0.101,REAL
3686,4,9,0,48,683,0.038,0.818,0.144,FAKE
4046,5,32,0,45,647,0.086,0.846,0.068,REAL
3587,5,6,0,46,589,0.082,0.788,0.129,REAL
12619,5,23,0,269,2007,0.14,0.781,0.079,FAKE
1414,5,75,0,13,233,0.02,0.902,0.078,FAKE
75,4,1,0,1,15,0,0.757,0.243,REAL
4035,4,66,0,50,733,0.09,0.837,0.073,FAKE
2319,5,5,0,34,355,0.082,0.778,0.14,REAL
20831,4,21,3,350,3663,0.11,0.734,0.156,REAL
347,4,0,0,7,58,0.127,0.698,0.175,REAL
1396,5,22,0,24,221,0.262,0.643,0.095,FAKE
6664,5,7,0,108,1045,0.051,0.861,0.088,FAKE
2537,4,10,8,21,458,0.109,0.825,0.066,FAKE
5330,5,27,0,61,848,0.061,0.861,0.079,REAL
1110,4,3,0,8,191,0.084,0.863,0.052,FAKE
2148,4,9,3,32,361,0.02,0.791,0.19,FAKE
1291,5,17,0,11,200,0.112,0.86,0.028,FAKE
732,4,0,0,8,126,0.039,0.861,0.101,FAKE
3816,5,23,0,44,575,0.095,0.835,0.07,REAL
2775,5,1,0,56,453,0.056,0.877,0.067,FAKE
6694,5,50,0,126,1054,0.03,0.925,0.045,REAL
2738,4,20,0,31,492,0.121,0.806,0.073,FAKE
34,3,4,0,0,7,0,1,0,FAKE
5082,5,33,0,50,773,0.033,0.897,0.07,FAKE
4793,5,56,0,78,771,0.246,0.699,0.055,REAL
3433,5,44,0,20,547,0.122,0.835,0.043,FAKE
4883,5,43,0,51,763,0.06,0.867,0.072,FAKE
3577,5,27,0,57,544,0.115,0.801,0.084,REAL
7538,5,12,0,85,1237,0.121,0.79,0.089,REAL
98,5,0,0,0,15,0,0.878,0.122,REAL
117,5,0,0,2,17,0.216,0.784,0,REAL
8706,5,9,0,127,1409,0.108,0.822,0.07,FAKE
2230,5,17,0,24,347,0.129,0.833,0.039,REAL
2861,5,24,0,37,421,0.088,0.868,0.044,FAKE
470,5,0,0,2,78,0.048,0.952,0,FAKE
999,4,2,0,16,168,0.119,0.81,0.071,FAKE
2366,4,10,0,33,403,0.14,0.768,0.091,REAL
4794,4,26,0,77,805,0.106,0.848,0.046,FAKE
14233,5,92,0,207,2270,0.083,0.83,0.087,REAL
3853,4,10,3,79,666,0.08,0.803,0.116,REAL
2578,5,8,0,35,409,0.074,0.798,0.128,REAL
6809,5,7,0,115,1071,0.059,0.872,0.069,REAL
3221,4,6,0,34,538,0.045,0.882,0.074,REAL
6551,4,20,4,91,1147,0.13,0.758,0.112,FAKE
1165,5,6,0,13,174,0.035,0.857,0.108,FAKE
11060,5,25,0,137,1792,0.083,0.809,0.108,FAKE
2512,4,16,0,36,429,0.046,0.883,0.07,REAL
4456,5,9,0,63,711,0.141,0.757,0.102,FAKE
9522,5,38,0,137,1513,0.05,0.88,0.07,REAL
3426,5,24,0,43,519,0.047,0.794,0.159,FAKE
5431,5,52,0,66,878,0.059,0.862,0.079,REAL
432,6,28,1,5,59,0.037,0.864,0.099,FAKE
2781,5,8,0,32,445,0.154,0.796,0.05,REAL
5363,5,27,0,59,851,0.127,0.824,0.049,REAL
5599,5,30,0,93,905,0.034,0.9,0.066,REAL
6909,5,7,0,110,1112,0.102,0.72,0.177,FAKE
5462,5,19,1,82,900,0.048,0.86,0.093,REAL
271,5,6,0,1,45,0.107,0.893,0,FAKE
263,4,0,0,6,46,0.122,0.741,0.137,FAKE
2223,4,21,0,22,386,0.04,0.89,0.069,FAKE
7115,4,43,0,88,1183,0.079,0.788,0.133,REAL
8151,5,15,0,136,1322,0.097,0.87,0.033,REAL
345,5,0,0,3,56,0.125,0.835,0.04,REAL
14766,5,46,0,224,2368,0.109,0.788,0.103,REAL
2169,5,23,1,37,347,0.107,0.839,0.054,FAKE
9664,5,78,1,156,1508,0.097,0.832,0.071,FAKE
9675,5,75,1,157,1532,0.108,0.795,0.098,FAKE
1288,5,0,0,17,203,0.092,0.79,0.118,FAKE
8354,4,7,3,111,1442,0.073,0.834,0.093,FAKE
4762,4,20,3,56,825,0.059,0.839,0.103,REAL
2197,4,0,0,31,375,0.067,0.868,0.066,FAKE
3731,5,39,0,61,607,0.028,0.843,0.129,REAL
5473,5,11,0,84,908,0.095,0.825,0.08,REAL
5196,4,73,2,45,908,0.036,0.824,0.14,FAKE
2770,5,24,0,47,429,0.031,0.883,0.086,FAKE
2188,5,26,0,21,360,0.064,0.884,0.051,FAKE
198,6,0,0,4,27,0,0.899,0.101,FAKE
3897,5,23,0,41,631,0.104,0.837,0.059,FAKE
7877,5,19,0,129,1281,0.11,0.783,0.108,REAL
1918,5,6,0,23,289,0.056,0.904,0.04,FAKE
4564,5,21,0,59,676,0.047,0.881,0.071,REAL
7444,4,10,0,78,1285,0.037,0.846,0.117,REAL
2599,5,63,2,25,413,0.046,0.9,0.054,FAKE
117,5,0,0,2,17,0.216,0.784,0,REAL
3476,4,16,0,52,610,0.081,0.823,0.096,REAL
5422,4,16,0,71,920,0.089,0.789,0.122,REAL
12887,5,84,0,187,2097,0.153,0.788,0.058,REAL
608,5,7,0,6,90,0.17,0.806,0.024,FAKE
3782,4,12,3,48,634,0.1,0.808,0.092,FAKE
83,3,0,0,2,17,0.298,0.558,0.144,REAL
