Article_len,Avg_Word_Len,CountOfNumbers,CountofExclamation,adjectives,WordCount,sent_neg,sent_neu,sent_pos,label
14610,5,58,0,146,2336,0.092,0.828,0.08,1
2863,5,2,0,33,464,0.105,0.808,0.088,1
383,4,0,0,1,68,0.045,0.923,0.032,0
3375,4,5,0,51,547,0.115,0.784,0.101,1
61,5,3,0,1,10,0.0,0.816,0.184,1
1557,5,23,0,22,247,0.052,0.9,0.049,1
679,5,4,0,12,110,0.061,0.877,0.062,1
6785,5,61,1,137,1098,0.087,0.759,0.154,1
3998,5,74,0,41,602,0.066,0.871,0.063,1
7038,4,66,0,86,1179,0.187,0.787,0.026,1
4172,4,18,0,59,696,0.072,0.789,0.139,0
5534,4,5,2,90,967,0.101,0.687,0.212,1
59,6,0,0,1,8,0.0,1.0,0.0,1
3273,4,17,1,39,548,0.05,0.825,0.125,0
2042,5,19,1,43,329,0.036,0.842,0.122,0
54,4,0,0,0,11,0.0,1.0,0.0,0
2992,5,19,1,49,496,0.115,0.768,0.118,1
3433,4,10,0,43,616,0.047,0.801,0.152,1
32759,4,141,43,432,5799,0.133,0.748,0.119,0
640,4,0,0,8,111,0.196,0.696,0.108,0
1157,5,10,1,24,181,0.035,0.728,0.237,0
2070,5,10,0,22,325,0.012,0.825,0.163,1
4771,5,44,0,74,773,0.064,0.826,0.11,1
13351,5,24,9,170,2092,0.051,0.812,0.137,1
4889,4,17,0,47,845,0.046,0.774,0.18,1
6255,5,40,0,89,1023,0.087,0.851,0.062,1
1262,5,10,0,23,204,0.032,0.882,0.085,0
648,4,6,0,1,112,0.095,0.822,0.083,0
1676,5,21,0,11,277,0.105,0.794,0.101,0
404,5,5,0,6,63,0.0,0.916,0.084,1
1572,4,9,3,17,269,0.045,0.848,0.107,0
1988,5,8,0,24,303,0.034,0.886,0.08,1
23,4,0,0,0,4,0.0,1.0,0.0,1
12872,5,648,0,218,2118,0.178,0.767,0.056,0
7305,5,46,0,96,1123,0.062,0.809,0.129,0
3166,5,51,0,47,504,0.137,0.822,0.041,0
4651,5,57,0,71,732,0.016,0.913,0.07,1
5677,5,46,0,81,874,0.097,0.815,0.087,1
6676,5,20,1,107,1056,0.093,0.815,0.092,0
11002,5,84,0,150,1758,0.115,0.824,0.062,0
3874,5,29,0,61,587,0.052,0.843,0.104,1
3005,5,22,2,32,497,0.18,0.776,0.043,0
3370,5,14,0,33,515,0.07,0.848,0.082,1
1772,5,2,0,28,291,0.138,0.733,0.129,0
4006,5,32,0,66,640,0.087,0.852,0.06,0
18330,5,33,0,300,2957,0.123,0.788,0.09,0
3571,5,10,1,46,574,0.103,0.82,0.077,0
5545,5,10,0,74,916,0.119,0.757,0.125,1
10797,5,79,0,135,1787,0.18,0.772,0.048,1
66,8,0,0,0,7,0.0,1.0,0.0,0
869,4,0,0,8,156,0.11,0.811,0.079,0
1988,5,16,0,21,318,0.118,0.841,0.04,1
649,5,14,0,9,108,0.116,0.849,0.036,1
2182,4,15,0,27,367,0.036,0.898,0.065,1
659,4,11,0,10,110,0.103,0.806,0.091,0
6230,4,54,0,109,1050,0.034,0.829,0.138,1
4857,4,3,1,60,814,0.056,0.853,0.091,1
1109,5,0,0,18,176,0.032,0.911,0.057,0
9705,5,71,0,112,1441,0.022,0.908,0.07,1
1227,5,7,0,14,195,0.113,0.763,0.124,0
2989,5,11,0,40,445,0.054,0.799,0.147,1
4416,5,22,0,72,730,0.025,0.878,0.097,0
4002,5,36,0,61,625,0.067,0.801,0.132,1
6258,5,55,0,99,935,0.077,0.868,0.055,1
781,4,4,0,1,136,0.083,0.882,0.035,0
2288,4,0,0,23,425,0.082,0.82,0.098,0
2353,5,89,0,30,361,0.06,0.863,0.078,1
474,5,2,0,6,79,0.0,0.81,0.19,0
1787,5,1,0,21,285,0.04,0.868,0.091,0
5555,5,40,0,72,886,0.067,0.826,0.107,1
676,4,0,0,6,113,0.238,0.723,0.039,0
7440,5,85,0,127,1176,0.019,0.818,0.163,1
4275,4,64,0,66,752,0.17,0.773,0.058,1
2858,4,18,0,26,479,0.132,0.825,0.043,1
6909,5,46,2,101,1111,0.026,0.858,0.116,1
8062,5,14,0,110,1203,0.04,0.814,0.146,1
819,4,4,0,9,137,0.055,0.827,0.118,0
539,5,11,0,7,87,0.027,0.874,0.1,0
4599,5,2,0,67,677,0.091,0.828,0.08,1
5517,4,0,0,88,999,0.039,0.821,0.14,1
2514,5,8,0,33,413,0.106,0.805,0.089,1
1524,5,8,0,17,246,0.022,0.902,0.076,1
4614,5,31,1,38,747,0.092,0.867,0.041,0
3648,4,20,0,52,644,0.06,0.9,0.04,0
1872,5,39,0,24,311,0.018,0.886,0.096,1
4831,5,60,0,73,738,0.112,0.835,0.053,1
3081,5,44,1,47,493,0.046,0.859,0.095,1
6161,4,23,0,85,1038,0.103,0.859,0.038,1
918,4,0,0,8,154,0.225,0.747,0.028,0
6452,4,6,0,62,1123,0.085,0.824,0.091,0
767,4,5,0,14,128,0.0,0.808,0.192,0
809,5,3,0,5,120,0.0,0.927,0.073,1
822,5,0,0,15,126,0.066,0.872,0.061,0
5794,5,5,0,58,962,0.141,0.77,0.089,0
4800,4,18,0,81,819,0.04,0.878,0.082,1
7156,5,54,1,106,1140,0.067,0.844,0.089,1
728,4,13,0,12,122,0.14,0.782,0.077,1
1014,5,14,0,6,168,0.044,0.94,0.015,1
878,5,2,0,10,146,0.206,0.761,0.032,0
683,5,5,0,5,111,0.039,0.938,0.023,0
4222,5,13,0,56,691,0.069,0.817,0.114,0
55,6,0,0,0,7,0.0,1.0,0.0,1
3795,5,20,0,47,608,0.058,0.86,0.082,0
1574,5,5,0,26,258,0.055,0.806,0.139,0
1565,5,4,0,18,253,0.111,0.706,0.182,0
7593,5,36,0,158,1113,0.101,0.781,0.118,1
4855,5,66,0,62,742,0.157,0.768,0.074,0
4848,5,23,3,57,790,0.149,0.789,0.062,0
1480,5,0,0,12,235,0.106,0.819,0.075,0
789,5,5,0,10,131,0.075,0.804,0.121,0
5403,5,56,0,42,857,0.101,0.857,0.041,1
2561,5,10,0,29,382,0.015,0.898,0.087,1
7464,4,54,12,123,1359,0.107,0.788,0.105,0
2532,4,13,1,30,440,0.116,0.821,0.063,0
6807,4,38,0,94,1135,0.061,0.839,0.1,1
3801,4,8,0,49,683,0.08,0.811,0.108,0
959,5,13,0,14,156,0.0,0.967,0.033,1
2867,5,8,0,35,467,0.02,0.923,0.057,1
4875,6,14,0,44,695,0.052,0.854,0.095,1
2725,5,2,0,37,428,0.047,0.826,0.127,1
4266,5,20,0,73,648,0.057,0.844,0.098,1
1997,5,87,0,26,306,0.107,0.769,0.124,1
907,5,12,0,15,140,0.162,0.784,0.054,0
5622,5,11,0,93,878,0.052,0.809,0.139,0
1136,5,4,0,10,187,0.059,0.911,0.03,0
292,5,0,0,5,42,0.0,0.874,0.126,1
4586,4,35,0,63,765,0.016,0.876,0.108,1
699,5,1,0,7,100,0.0,0.89,0.11,0
840,5,1,0,12,138,0.063,0.87,0.067,0
33846,5,499,34,411,5091,0.09,0.831,0.079,1
1141,5,11,0,8,184,0.164,0.771,0.065,0
7186,5,40,0,88,1132,0.127,0.859,0.014,1
7479,5,29,0,81,1213,0.024,0.901,0.075,1
6920,5,55,0,84,1102,0.118,0.809,0.073,1
2402,5,19,0,42,398,0.098,0.804,0.098,1
1796,5,58,0,20,273,0.055,0.892,0.053,1
7106,5,32,0,104,1102,0.076,0.825,0.099,1
4358,5,4,0,59,683,0.038,0.809,0.152,1
3370,5,8,0,41,515,0.113,0.859,0.028,1
751,5,6,0,7,123,0.04,0.86,0.099,0
2001,5,8,0,30,329,0.108,0.807,0.085,0
464,5,0,0,8,77,0.068,0.854,0.078,0
6000,5,15,3,63,997,0.075,0.823,0.103,0
5930,5,102,0,56,987,0.059,0.879,0.062,1
8055,4,80,0,98,1371,0.147,0.787,0.066,1
5515,4,13,0,77,929,0.052,0.86,0.089,1
4726,5,0,1,70,772,0.095,0.812,0.093,0
1604,5,0,0,17,259,0.059,0.813,0.127,1
6659,5,72,0,86,1042,0.016,0.907,0.077,1
3120,5,55,0,3,491,0.0,1.0,0.0,1
9265,5,31,0,143,1481,0.128,0.798,0.075,1
4139,5,14,1,58,682,0.048,0.807,0.145,0
11899,5,36,1,179,1880,0.185,0.718,0.096,0
4884,5,12,0,81,763,0.04,0.858,0.103,0
13103,4,68,2,146,2230,0.053,0.844,0.103,0
4047,4,33,0,50,719,0.056,0.735,0.209,1
4883,5,42,0,74,765,0.092,0.825,0.082,1
1655,4,3,0,19,291,0.115,0.765,0.121,1
5254,4,33,0,75,888,0.087,0.823,0.089,0
841,5,4,0,7,137,0.014,0.842,0.143,0
34503,5,429,4,407,5176,0.094,0.812,0.094,1
6060,5,42,0,106,921,0.053,0.836,0.111,1
10840,4,79,0,133,1855,0.195,0.695,0.11,0
765,5,0,0,10,124,0.082,0.778,0.14,0
1998,4,7,1,18,354,0.079,0.846,0.075,0
4025,5,27,0,65,668,0.061,0.767,0.172,1
5596,4,6,2,51,962,0.09,0.776,0.134,1
1984,4,12,0,26,335,0.021,0.854,0.125,1
312,5,21,0,5,46,0.0,0.955,0.045,1
1069,5,6,0,11,173,0.095,0.831,0.074,0
8899,5,28,1,115,1367,0.075,0.821,0.104,1
4342,4,17,3,48,731,0.071,0.848,0.081,0
6450,5,50,1,82,985,0.043,0.903,0.054,1
4358,5,58,0,71,719,0.005,0.828,0.167,0
3850,5,23,0,60,619,0.107,0.809,0.083,0
1434,5,0,0,29,235,0.12,0.775,0.105,1
12637,5,278,1,161,2037,0.193,0.746,0.061,0
5970,5,13,0,73,914,0.03,0.795,0.175,1
741,5,0,1,10,114,0.107,0.879,0.014,0
778,5,7,0,8,120,0.014,0.902,0.084,1
1062,4,5,0,8,185,0.063,0.851,0.087,0
1834,5,29,0,24,296,0.067,0.804,0.129,1
11406,5,22,3,160,1863,0.106,0.784,0.11,0
10026,5,62,0,152,1652,0.084,0.842,0.074,0
3720,5,16,0,33,579,0.055,0.812,0.134,1
3266,5,0,0,60,543,0.104,0.764,0.132,0
4443,5,22,3,68,738,0.095,0.829,0.077,0
6078,5,33,0,90,945,0.071,0.861,0.067,0
1009,4,12,0,6,170,0.111,0.843,0.046,0
1003,4,0,0,7,175,0.072,0.88,0.048,0
948,4,0,0,6,161,0.021,0.871,0.108,0
2901,5,26,1,32,471,0.168,0.786,0.046,0
1502,4,6,0,22,254,0.0,0.911,0.089,1
3566,5,6,0,39,557,0.015,0.936,0.049,0
4181,5,10,0,40,682,0.075,0.826,0.1,0
486,4,0,0,4,90,0.082,0.809,0.109,0
6171,4,25,6,79,1043,0.048,0.845,0.107,1
11431,4,3,0,142,2041,0.057,0.813,0.13,0
7477,5,51,0,110,1212,0.055,0.836,0.109,0
4420,5,15,0,68,702,0.093,0.794,0.113,1
1173,5,2,0,18,189,0.0,0.863,0.137,0
761,5,0,0,11,123,0.0,0.874,0.126,0
6143,5,72,0,95,991,0.037,0.761,0.202,1
957,4,0,0,12,170,0.057,0.838,0.105,0
386,5,11,0,7,63,0.0,0.976,0.024,1
614,5,0,0,6,100,0.026,0.924,0.05,0
361,5,8,0,1,58,0.0,0.88,0.12,1
5648,5,3,0,92,916,0.084,0.8,0.116,1
1113,5,13,0,17,182,0.033,0.915,0.052,0
181,4,0,0,2,32,0.11,0.787,0.104,1
5585,5,43,3,86,892,0.055,0.832,0.113,0
918,5,33,0,13,151,0.019,0.895,0.086,0
2669,5,34,0,31,400,0.016,0.845,0.14,1
8981,5,23,0,164,1407,0.037,0.847,0.117,1
2495,5,23,0,43,402,0.095,0.77,0.135,0
1132,5,26,0,12,177,0.057,0.868,0.075,0
3537,4,76,0,57,606,0.062,0.853,0.085,1
2502,5,9,1,43,410,0.032,0.846,0.122,0
1678,4,27,0,37,305,0.047,0.815,0.138,1
807,4,2,0,13,136,0.053,0.879,0.068,0
6669,5,93,0,60,1078,0.074,0.832,0.094,1
86,6,0,0,0,11,0.0,1.0,0.0,0
13334,5,159,0,154,2130,0.061,0.852,0.087,1
150,4,0,0,4,26,0.0,0.813,0.187,1
3945,4,16,0,45,692,0.089,0.836,0.074,0
1611,5,16,0,20,262,0.024,0.933,0.042,0
103,5,0,0,0,16,0.272,0.494,0.235,0
6275,5,39,1,88,1035,0.097,0.846,0.057,0
534,4,13,1,10,95,0.04,0.872,0.088,1
936,4,2,0,12,158,0.061,0.818,0.122,0
996,4,6,0,9,171,0.097,0.838,0.065,0
1155,5,11,0,16,171,0.047,0.844,0.109,0
3334,5,20,0,48,503,0.077,0.87,0.053,0
5066,5,35,0,69,812,0.091,0.79,0.119,1
548,5,0,0,5,88,0.038,0.92,0.042,0
1505,5,0,0,21,249,0.135,0.828,0.037,1
2071,5,0,0,19,332,0.115,0.855,0.031,0
4221,4,8,0,48,739,0.131,0.813,0.055,0
3956,5,69,0,34,638,0.068,0.875,0.056,1
4818,5,56,15,68,760,0.051,0.873,0.076,1
922,5,0,0,12,153,0.129,0.809,0.062,0
746,4,6,0,8,125,0.025,0.892,0.083,1
9445,5,37,0,133,1488,0.075,0.803,0.122,1
3437,4,8,5,39,577,0.04,0.823,0.137,0
1654,5,14,0,8,257,0.071,0.85,0.079,0
1041,5,10,0,3,161,0.096,0.799,0.105,1
9838,4,49,0,162,1576,0.029,0.811,0.159,1
1520,5,6,0,22,249,0.07,0.889,0.041,1
13272,4,83,0,221,2276,0.153,0.746,0.101,0
6161,5,32,0,75,924,0.14,0.819,0.041,0
4108,5,9,0,49,623,0.083,0.811,0.106,1
1789,4,63,0,24,310,0.03,0.868,0.103,1
961,4,2,0,14,163,0.089,0.792,0.12,1
3556,4,12,1,43,636,0.097,0.751,0.153,0
683,4,0,0,12,117,0.0,0.86,0.14,0
4924,5,7,0,64,803,0.118,0.822,0.06,0
5010,4,6,2,66,892,0.031,0.836,0.133,0
951,5,12,0,14,145,0.123,0.816,0.061,0
1109,4,0,0,12,202,0.149,0.752,0.098,0
1224,5,2,0,18,187,0.012,0.974,0.014,1
892,5,0,0,12,147,0.088,0.777,0.135,0
3490,5,18,0,24,557,0.103,0.874,0.023,1
3182,4,12,2,39,572,0.047,0.859,0.094,1
10246,5,94,4,110,1610,0.072,0.856,0.073,0
22,6,0,0,0,3,0.636,0.364,0.0,1
24512,5,54,0,404,3854,0.136,0.768,0.096,1
3926,5,20,0,82,590,0.117,0.809,0.074,1
1035,5,2,0,11,165,0.014,0.956,0.03,0
1983,4,4,0,15,339,0.08,0.809,0.111,0
4883,5,59,0,86,810,0.047,0.877,0.076,1
475,5,7,0,3,77,0.092,0.76,0.149,0
7427,5,0,0,92,1174,0.079,0.803,0.118,1
6230,5,39,0,79,944,0.086,0.855,0.059,1
4678,5,27,0,44,755,0.048,0.828,0.124,1
1188,4,0,0,21,202,0.061,0.853,0.085,0
5707,4,61,0,77,953,0.026,0.867,0.107,1
1150,4,0,0,10,204,0.132,0.765,0.103,0
725,4,2,0,7,126,0.065,0.856,0.079,0
3037,5,31,0,48,503,0.095,0.793,0.112,0
3451,5,6,0,51,552,0.048,0.824,0.128,1
8383,5,74,0,101,1377,0.073,0.86,0.067,0
2709,5,5,0,42,407,0.113,0.728,0.159,1
1613,4,10,0,20,281,0.127,0.781,0.092,0
5539,5,0,0,78,887,0.047,0.843,0.111,0
1379,4,0,0,9,243,0.112,0.843,0.045,0
2406,5,17,0,26,374,0.024,0.923,0.053,1
32759,4,63,47,366,5795,0.143,0.757,0.099,0
4435,4,93,0,51,783,0.042,0.849,0.109,1
157,10,7,0,1,14,0.0,0.85,0.15,0
3668,5,20,0,37,571,0.156,0.708,0.136,0
675,5,0,0,7,106,0.095,0.882,0.023,0
5135,5,16,0,46,802,0.084,0.856,0.06,1
3162,4,13,0,37,588,0.031,0.871,0.098,1
500,5,0,0,5,80,0.0,0.929,0.071,0
2258,4,14,0,27,385,0.069,0.777,0.155,1
7558,4,58,0,71,1355,0.085,0.87,0.046,0
2889,4,2,0,42,507,0.058,0.84,0.102,0
6442,5,4,0,100,1001,0.038,0.834,0.129,1
1428,4,0,0,18,245,0.042,0.897,0.061,0
3640,5,78,0,58,574,0.031,0.925,0.044,1
1254,5,7,0,12,209,0.098,0.808,0.093,0
4425,5,0,0,68,725,0.045,0.875,0.08,0
4137,4,0,0,62,728,0.112,0.82,0.068,1
426,5,0,1,9,69,0.142,0.807,0.051,0
1078,5,8,0,15,165,0.072,0.771,0.157,1
7255,4,66,0,85,1216,0.107,0.791,0.103,1
12788,4,12,1,183,2132,0.109,0.785,0.106,0
3256,5,41,0,56,526,0.019,0.927,0.055,1
4715,4,43,10,66,787,0.05,0.86,0.09,0
4520,5,8,0,69,736,0.124,0.743,0.133,0
5516,5,20,3,63,898,0.091,0.805,0.104,1
1326,6,1,0,17,185,0.062,0.748,0.19,1
1231,5,0,0,21,202,0.145,0.762,0.093,0
648,4,0,0,3,127,0.144,0.753,0.104,0
898,5,0,0,16,143,0.118,0.778,0.104,0
3395,5,54,0,50,529,0.104,0.836,0.061,1
2289,5,17,0,31,378,0.02,0.955,0.026,1
57,8,0,0,0,6,0.0,0.725,0.275,0
3605,5,63,0,25,579,0.051,0.855,0.094,1
7676,5,34,0,96,1248,0.114,0.835,0.051,1
686,4,0,9,6,119,0.101,0.884,0.015,0
1212,4,10,0,16,207,0.039,0.856,0.105,1
4652,5,55,0,65,771,0.071,0.867,0.062,0
1679,5,7,0,33,249,0.072,0.809,0.12,1
6346,5,29,1,84,1049,0.109,0.826,0.066,0
116,4,0,0,0,22,0.0,0.644,0.356,0
1424,3,3,0,24,285,0.019,0.88,0.101,0
2149,5,25,0,43,339,0.019,0.907,0.074,1
3933,5,15,1,43,640,0.02,0.903,0.077,0
7516,5,130,2,91,1191,0.066,0.873,0.061,0
5250,5,37,0,66,810,0.096,0.8,0.105,1
2245,5,4,0,25,359,0.152,0.788,0.06,1
1165,4,2,0,12,207,0.112,0.856,0.032,0
7057,5,6,0,95,1157,0.075,0.803,0.122,1
747,4,4,0,9,131,0.107,0.725,0.168,0
3058,5,13,0,53,441,0.085,0.792,0.123,0
181,5,0,0,3,28,0.0,0.887,0.113,1
917,5,0,0,4,150,0.0,0.885,0.115,0
858,5,0,0,13,143,0.011,0.808,0.181,0
3998,5,10,0,60,599,0.213,0.744,0.043,1
6835,5,27,0,87,1088,0.048,0.855,0.098,1
3229,5,15,0,58,520,0.07,0.855,0.075,1
10481,5,95,1,157,1581,0.155,0.773,0.071,1
641,4,10,1,9,110,0.054,0.906,0.04,0
7450,5,6,0,119,1237,0.124,0.762,0.114,0
1009,5,13,0,13,165,0.218,0.667,0.115,0
3025,5,31,0,56,501,0.043,0.823,0.134,1
4882,5,274,0,62,708,0.063,0.842,0.094,0
1021,5,3,0,21,170,0.051,0.836,0.114,1
2356,5,37,0,28,385,0.086,0.877,0.037,1
3550,5,15,0,67,558,0.101,0.776,0.123,0
4484,5,50,0,56,726,0.038,0.885,0.077,0
980,4,23,0,6,170,0.09,0.879,0.031,0
1079,5,5,0,10,175,0.105,0.884,0.011,1
8322,5,30,0,112,1318,0.11,0.807,0.083,1
7179,5,74,0,104,1145,0.036,0.852,0.112,1
3042,5,13,0,35,483,0.191,0.777,0.033,1
13202,5,48,0,152,2022,0.095,0.85,0.055,1
5441,4,34,0,79,918,0.088,0.823,0.089,1
3725,4,10,0,45,632,0.12,0.75,0.13,0
1058,5,6,0,7,175,0.084,0.871,0.045,0
1324,4,0,0,21,228,0.035,0.786,0.18,0
3941,5,14,0,44,625,0.056,0.857,0.088,1
920,4,3,0,17,159,0.15,0.737,0.113,0
504,5,15,0,5,83,0.088,0.717,0.195,1
55,5,0,0,0,9,0.0,1.0,0.0,0
734,4,10,0,7,127,0.068,0.906,0.027,0
2386,5,10,0,37,378,0.096,0.812,0.092,1
140,5,11,0,0,22,0.0,0.776,0.224,1
815,4,0,2,11,137,0.1,0.713,0.186,0
5075,5,10,0,63,785,0.21,0.71,0.08,1
2217,4,0,0,17,371,0.041,0.918,0.041,1
6829,5,16,2,68,1046,0.12,0.803,0.078,1
3174,5,28,0,44,498,0.084,0.824,0.092,1
8738,5,9,0,103,1445,0.052,0.856,0.092,1
93,4,0,0,1,16,0.145,0.855,0.0,0
382,5,2,0,1,57,0.216,0.765,0.019,0
476,5,0,0,2,78,0.104,0.847,0.049,0
1138,5,0,0,11,189,0.114,0.843,0.043,0
4699,5,51,0,49,724,0.059,0.855,0.087,1
1207,5,22,0,13,194,0.173,0.812,0.015,1
2734,5,2,0,43,435,0.08,0.881,0.039,0
6143,5,0,1,95,932,0.097,0.747,0.157,1
343,5,0,1,7,54,0.048,0.699,0.253,0
1821,5,17,0,12,295,0.137,0.854,0.009,1
1094,5,4,1,13,178,0.081,0.864,0.055,0
1788,4,10,0,24,305,0.013,0.919,0.068,1
4962,4,22,0,66,876,0.026,0.818,0.156,1
8038,5,28,2,112,1334,0.078,0.816,0.105,0
1071,5,0,0,13,170,0.104,0.792,0.105,0
936,4,1,1,14,169,0.053,0.763,0.184,0
3521,5,27,1,55,543,0.066,0.856,0.077,0
1002,5,6,0,10,161,0.022,0.8,0.177,1
1880,5,7,0,37,304,0.0,0.822,0.178,1
1082,4,0,0,7,193,0.079,0.827,0.094,0
1855,5,8,0,34,294,0.063,0.808,0.129,1
4926,5,17,0,63,793,0.126,0.795,0.079,0
2395,5,23,0,25,396,0.145,0.778,0.077,1
882,4,0,0,3,153,0.063,0.864,0.073,0
5493,6,24,1,70,783,0.102,0.828,0.07,1
594,5,0,0,4,94,0.0,1.0,0.0,0
1312,4,0,0,9,227,0.104,0.875,0.021,0
2860,6,1,0,35,388,0.049,0.851,0.101,1
5691,4,50,0,73,931,0.075,0.852,0.073,1
1559,4,3,0,15,278,0.063,0.768,0.169,0
1203,4,0,0,7,215,0.046,0.874,0.08,0
5331,5,19,5,77,856,0.066,0.832,0.102,1
785,4,0,0,6,146,0.055,0.919,0.026,0
929,5,0,0,12,146,0.063,0.848,0.089,0
4337,5,10,0,70,722,0.064,0.849,0.087,0
1323,4,0,0,11,229,0.039,0.881,0.079,0
4706,5,46,0,65,740,0.028,0.903,0.069,1
1167,5,12,0,21,190,0.18,0.769,0.051,1
4893,5,6,1,67,804,0.037,0.872,0.091,1
1745,4,66,0,22,301,0.004,0.957,0.039,1
1154,5,2,0,22,188,0.085,0.798,0.117,0
7781,4,17,2,74,1324,0.089,0.811,0.1,0
1411,4,0,0,12,239,0.121,0.826,0.053,0
2903,5,11,1,37,452,0.119,0.825,0.056,0
4579,5,124,0,61,749,0.18,0.742,0.078,1
14228,5,27,0,207,2261,0.111,0.803,0.085,1
1221,5,18,0,13,202,0.129,0.838,0.033,0
3220,4,11,0,24,579,0.015,0.919,0.066,0
4737,4,43,0,51,819,0.126,0.832,0.041,0
6022,4,56,0,73,1038,0.099,0.843,0.057,0
6766,5,34,0,92,972,0.011,0.891,0.098,1
1746,4,0,0,20,319,0.084,0.858,0.057,0
4028,4,13,0,53,672,0.186,0.721,0.093,0
543,5,2,0,10,82,0.048,0.666,0.286,0
2740,4,16,1,49,477,0.142,0.782,0.075,0
1848,5,18,0,36,266,0.024,0.947,0.029,0
4320,5,15,0,40,641,0.037,0.884,0.079,1
6036,5,28,0,93,986,0.116,0.794,0.091,0
3612,5,27,0,45,567,0.07,0.876,0.054,1
3365,5,4,0,66,548,0.07,0.821,0.109,0
90,5,0,2,0,13,0.0,1.0,0.0,0
1441,4,0,0,20,252,0.136,0.716,0.147,0
3016,5,8,2,40,498,0.076,0.78,0.143,0
7748,5,103,0,120,1289,0.133,0.794,0.072,0
3542,5,40,0,65,547,0.099,0.778,0.123,1
282,5,0,0,3,44,0.18,0.82,0.0,0
6501,5,45,1,106,1083,0.064,0.757,0.179,1
1183,5,6,0,8,176,0.013,0.944,0.044,1
18915,5,34,7,280,3087,0.135,0.78,0.084,0
1211,5,2,0,22,197,0.037,0.94,0.023,0
73,5,0,0,0,11,0.0,1.0,0.0,0
922,5,20,0,17,151,0.022,0.88,0.098,0
2544,5,31,0,54,406,0.089,0.827,0.084,1
3101,5,6,1,32,498,0.021,0.869,0.11,1
3023,4,0,0,47,538,0.066,0.865,0.069,0
1791,13,73,1,22,127,0.03,0.877,0.092,0
5848,4,72,0,87,986,0.119,0.815,0.066,0
767,5,0,0,19,125,0.19,0.703,0.106,0
315,5,0,0,4,46,0.079,0.773,0.147,0
1763,5,9,0,13,279,0.143,0.788,0.069,0
1375,5,4,0,14,229,0.0,0.965,0.035,1
4971,4,30,0,41,890,0.042,0.873,0.086,0
3093,5,14,0,32,512,0.118,0.855,0.027,1
3078,5,66,0,44,471,0.26,0.688,0.051,1
725,4,0,0,11,125,0.197,0.748,0.055,0
742,5,6,0,16,111,0.053,0.815,0.132,1
1645,5,4,0,23,252,0.173,0.785,0.043,1
4839,5,46,0,76,794,0.126,0.753,0.122,1
5601,5,67,0,111,884,0.12,0.827,0.052,0
725,5,6,0,9,114,0.045,0.871,0.084,0
4840,5,78,0,45,782,0.032,0.911,0.057,1
3711,4,12,0,54,619,0.139,0.799,0.062,1
7258,5,36,0,75,1089,0.026,0.859,0.115,1
49,6,0,0,0,7,0.0,0.714,0.286,0
2625,5,7,0,35,423,0.076,0.799,0.125,0
1650,5,16,0,26,238,0.077,0.796,0.128,1
5601,5,26,0,58,904,0.06,0.85,0.09,1
6044,5,12,0,104,931,0.032,0.82,0.148,1
1559,5,19,0,24,252,0.161,0.712,0.127,1
2898,4,2,0,37,508,0.043,0.897,0.06,1
1426,5,4,0,23,220,0.047,0.87,0.083,1
4608,5,18,2,64,745,0.03,0.867,0.103,1
8706,4,21,0,95,1639,0.091,0.82,0.09,1
3741,5,112,0,46,590,0.036,0.884,0.08,1
4442,5,74,0,53,638,0.089,0.81,0.101,1
8926,5,6,0,146,1415,0.133,0.766,0.101,1
895,4,8,0,11,155,0.144,0.738,0.118,0
2991,5,11,1,43,485,0.111,0.862,0.027,0
657,5,2,0,8,106,0.188,0.747,0.066,0
4622,4,17,3,64,818,0.038,0.827,0.135,0
17949,5,8,0,285,2722,0.066,0.837,0.097,0
2735,5,18,0,31,425,0.107,0.837,0.055,1
4846,5,36,0,77,714,0.051,0.89,0.059,0
12233,5,36,0,193,1918,0.091,0.789,0.12,1
5663,4,10,3,67,978,0.114,0.76,0.126,0
1905,5,28,0,34,289,0.019,0.944,0.037,1
4596,5,28,0,44,717,0.086,0.853,0.061,1
1421,5,11,0,18,235,0.061,0.885,0.054,0
5446,5,43,2,73,874,0.044,0.835,0.121,1
6563,4,67,0,90,1105,0.101,0.851,0.048,0
1022,5,5,0,19,155,0.032,0.837,0.131,0
979,4,13,0,11,166,0.033,0.912,0.055,0
7676,5,64,0,168,1212,0.076,0.831,0.093,1
314,4,0,0,3,54,0.178,0.788,0.034,0
2985,5,11,0,41,486,0.072,0.838,0.09,0
2395,5,30,0,21,391,0.045,0.885,0.07,1
14267,5,38,1,179,2342,0.039,0.852,0.109,0
4032,5,34,0,67,634,0.034,0.887,0.079,1
1225,5,0,0,21,186,0.086,0.798,0.116,0
3954,4,0,3,53,683,0.076,0.882,0.042,0
2224,4,18,0,17,371,0.028,0.901,0.071,1
889,5,0,0,13,138,0.116,0.807,0.077,0
2830,5,23,3,29,439,0.073,0.816,0.111,1
4554,5,31,0,57,758,0.045,0.831,0.124,0
21504,5,378,51,197,3182,0.048,0.845,0.107,1
1891,5,13,0,20,307,0.005,0.838,0.158,1
378,5,2,0,5,62,0.0,0.945,0.055,0
5373,5,72,0,61,847,0.03,0.889,0.081,1
1246,4,4,1,15,214,0.256,0.659,0.085,0
1245,5,33,0,16,206,0.014,0.914,0.071,1
1170,5,16,0,12,188,0.038,0.905,0.056,0
4308,5,12,0,75,694,0.094,0.854,0.052,0
